2025-06-17 19:49:25
density=1,type_number=20,gamma=1,w_std=0.5,r_min=0,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
4,1.0,0.732
5,1.0,0.756
6,1.0,0.739
7,1.0,0.715
8,1.0,0.741
9,1.0,0.747
10,1.0,0.738
2025-06-17 20:27:06
density=1,type_number=20,gamma=1,w_std=0.5,r_min=0,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
0.1,1.0,0.104
0.2,1.0,0.231
0.3,1.0,0.279
0.4,1.0,0.365
0.5,1.0,0.401
0.6,1.0,0.452
0.7,1.0,0.527
0.8,1.0,0.524
0.9,1.0,0.586
1,1.0,0.602
2025-06-17 20:27:39
density=1,type_number=20,gamma=1,w_std=1,r_min=0,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
0.1,1.0,0.108
0.2,1.0,0.206
0.3,1.0,0.277
0.4,1.0,0.373
0.5,1.0,0.44
0.6,1.0,0.455
0.7,1.0,0.532
0.8,1.0,0.558
0.9,1.0,0.614
1,1.0,0.635
2025-06-17 20:28:13
density=1,type_number=20,gamma=1,w_std=3,r_min=0,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
0.1,1.0,0.111
0.2,1.0,0.206
0.3,1.0,0.3
0.4,1.0,0.382
0.5,1.0,0.425
0.6,1.0,0.496
0.7,1.0,0.527
0.8,1.0,0.573
0.9,1.0,0.596
1,1.0,0.647
2025-06-17 20:28:47
density=1,type_number=20,gamma=1,w_std=5,r_min=0,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
0.1,1.0,0.114
0.2,1.0,0.229
0.3,1.0,0.294
0.4,1.0,0.393
0.5,1.0,0.429
0.6,1.0,0.502
0.7,1.0,0.517
0.8,1.0,0.578
0.9,1.0,0.636
1,1.0,0.624
2025-06-17 20:48:28
density=1,type_number=20,gamma=1,w_std=5,r_min=0,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
1,1.0,0.646
2,1.0,0.725
3,1.0,0.731
4,1.0,0.75
5,1.0,0.736
6,1.0,0.724
7,1.0,0.754
8,1.0,0.762
9,1.0,0.731
10,1.0,0.739
2025-06-17 20:49:01
density=1,type_number=20,gamma=1,w_std=5,r_min=0.3,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
1,1.0,0.633
2,1.0,0.706
3,1.0,0.728
4,1.0,0.729
5,1.0,0.713
6,1.0,0.724
7,1.0,0.731
8,1.0,0.731
9,1.0,0.734
10,1.0,0.705
2025-06-17 20:49:34
density=1,type_number=20,gamma=1,w_std=5,r_min=0.6,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
1,1.0,0.622
2,1.0,0.695
3,1.0,0.695
4,1.0,0.707
5,1.0,0.681
6,1.0,0.71
7,1.0,0.707
8,1.0,0.723
9,1.0,0.687
10,1.0,0.714
2025-06-17 20:50:07
density=1,type_number=20,gamma=1,w_std=5,r_min=0.9,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
1,1.0,0.632
2,1.0,0.663
3,1.0,0.714
4,1.0,0.69
5,1.0,0.721
6,1.0,0.718
7,1.0,0.715
8,1.0,0.724
9,1.0,0.728
10,1.0,0.729
